codusu,ano4,trimestre,region,aglomerado,fecha_nacimiento,edad,asistencia_educacion,nivel_ed,tipo_establecimiento,codigo_actividad,sexo,categoria_ocupacion,cat_cantidad_empleos,alfabetismo,educacion,experiencia_potencial,salario_horario
TQRMNOQYPHLOKQCDEOJAH00704179,2022,3,Patagonia,93,26/01/1967,55,asistio,"Primaria
Completa",Privada,4000,Varon,Cuenta propia,unico,Sabe leer y escribir,8,42,260.416666666667
TQRMNORXPHMOKPCDEGJBF00709013,2022,3,Pampeana,13,17/02/1994,28,asistio,"Secundaria
Incompleta",Privada,1003,Varon,Obrero o empleado,unico,Sabe leer y escribir,12,11,875
TQRMNOPUPHJOLNCDEHNHB00784801,2022,3,Cuyo,27,08/08/1993,29,asistio,"Secundaria
Completa",Privada,4803,Mujer,Cuenta propia,unico,Sabe leer y escribir,13,11,350
TQRMNOPXQHJOKQCDEFKID00782012,2022,3,Pampeana,4,01/01/1900,50,asistio,"Primaria
Completa",Estatal,8101,Mujer,Obrero o empleado,unico,Sabe leer y escribir,8,37,479.166666666667
TQRMNOPSSHJMLOCDEIKAH00786646,2022,3,Pampeana,34,20/05/2002,20,asistio,"Secundaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,2,178.571428571429
TQRMNOSVUHMOKQCDEFPCH00713337,2022,3,Patagonia,9,13/10/1975,46,asistio,"Primaria
Completa",Privada,900,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,33,875
TQRMNORUQHLOLMCDEFNFF00706118,2022,3,Noreste,7,22/02/1970,52,asistio,"Primaria
Completa",Privada,49,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,39,208.333333333333
TQRMNOQYQHKMKOCDEHLEH00790317,2022,3,Noroeste,25,01/01/1900,48,asistio,"Superior
Universitaria
Completa",Privada,6900,Varon,Cuenta propia,multiples,Sabe leer y escribir,19,24,1093.75
TQRMNOQUXHLOSLCDEIJAH00703574,2022,3,Gran Buenos Aires,33,10/12/1959,62,asistio,"Secundaria
Incompleta",Privada,4809,Varon,Cuenta propia,unico,Sabe leer y escribir,12,45,1250
TQRMNORVVHMOLLCDEHPJB00712811,2022,3,Noroeste,29,04/06/1979,43,asistio,"Secundaria
Completa",Privada,4502,Varon,Patron,unico,Sabe leer y escribir,13,25,625
TQSMNORYQHKOLLCDEHPJB00790786,2022,3,Noroeste,29,27/07/1981,40,asistio,"Primaria
Completa",Privada,4803,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,27,625
TQRMNOPYRHKOKSCDEGKDB00789368,2022,3,Pampeana,14,01/01/1900,56,asistio,"Primaria
Completa",Privada,9700,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,8,43,729.166666666667
TQRMNOSQQHLMKRCDEIHJF00706172,2022,3,Patagonia,31,25/02/1981,41,asistio,"Superior
Universitaria
Completa",Privada,7400,Mujer,Patron,multiples,Sabe leer y escribir,16,20,1858.97435897436
TQRMNOTPSHMOKUCDEGIBJ00708853,2022,3,Noreste,12,01/01/1900,30,asistio,"Secundaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,12,200
TQRMNOPVSHLOKUCDEGPDJ00707610,2022,3,Noroeste,19,18/10/1960,61,asistio,"Secundaria
Completa",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,43,666.666666666667
TQRMNOPUXHMLNUCDEIIAD00709764,2022,3,Gran Buenos Aires,32,07/08/1985,37,asiste actualmente,"Superior
Universitaria
Completa",Privada,7400,Mujer,Cuenta propia,unico,Sabe leer y escribir,21,11,1250
TQSMNOSSTHKMKNCDEHJGH00790237,2022,3,Noroeste,23,15/04/1991,31,asistio,"Primaria
Completa",Privada,4804,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,18,291.666666666667
TQRMNORWVHKMLRCDEFJAH00787413,2022,3,Pampeana,3,01/01/1900,25,asistio,"Secundaria
Completa",Privada,8101,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,7,277.777777777778
TQRMNOQPPHKOKTCDEOHCH00792923,2022,3,Patagonia,91,09/06/1989,33,asistio,"Secundaria
Completa",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,15,50
TQRMNOPVPHMLKNCDEHJGH00710760,2022,3,Noroeste,23,19/02/1964,58,asiste actualmente,"Superior
Universitaria
Incompleta",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,17,36,770
TQRMNORTSHKOKQCDEOJAH00793005,2022,3,Patagonia,93,21/07/1997,25,asistio,"Primaria
Completa",Privada,4000,Varon,Cuenta propia,unico,Sabe leer y escribir,8,12,298.611111111111
TQRMNORYYHMMKUCDEHPJB00709341,2022,3,Noroeste,29,12/09/1978,43,asiste actualmente,"Superior
Universitaria
Completa",Estatal,6200,Varon,Obrero o empleado,unico,Sabe leer y escribir,20,18,500
TQRMNOQXUHLLKQCDEFKID00706905,2022,3,Pampeana,4,01/01/1900,69,asistio,"Superior
Universitaria
Incompleta",Privada,4903,Varon,Obrero o empleado,unico,Sabe leer y escribir,16,48,375
TQRMNOPTWHMOKQCDEFNFF00788171,2022,3,Noreste,7,26/03/1979,43,asistio,"Primaria
Completa",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,30,318.181818181818
TQTMNOQWYHLMMMCDEHJGH00713815,2022,3,Noroeste,23,15/12/1973,48,asiste actualmente,"Secundaria
Incompleta",Privada,2500,Varon,Cuenta propia,unico,Sabe leer y escribir,8,35,312.5
TQRMNOQTQHKOLQCDEIKAH00792523,2022,3,Pampeana,34,10/06/1983,39,asistio,"Primaria
Completa",Privada,4903,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,26,238.095238095238
TQRMNOTVRHJMKQCDEGKDB00783510,2022,3,Pampeana,14,02/05/1991,31,asistio,"Secundaria
Completa",Privada,4803,Varon,Cuenta propia,unico,Sabe leer y escribir,13,13,297.619047619048
TQRMNOQVQHLOSLCDEIJAH00791581,2022,3,Gran Buenos Aires,33,30/08/1965,56,asistio,"Secundaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,38,533.333333333333
TQRMNOPSRHLNKRCDEHGHJ00705765,2022,3,Patagonia,20,23/07/1964,58,asistio,"Secundaria
Completa",Privada,9602,Mujer,Cuenta propia,unico,Sabe leer y escribir,13,40,187.5
TQRMNORSXHKOLPCDEHIBB00790061,2022,3,Noroeste,22,09/09/1977,45,asistio,"Secundaria
Completa",Estatal,8509,Varon,Obrero o empleado,multiples,Sabe leer y escribir,13,27,520.833333333333
TQRMNOQSTHJOKQCDEOJAH00787182,2022,3,Patagonia,93,27/07/1987,35,asistio,"Secundaria
Completa",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,17,291.666666666667
TQRMNOPQSHLMKPCDEIHJF00708399,2022,3,Patagonia,31,16/09/1985,36,asistio,"Superior
Universitaria
Completa",Privada,6900,Varon,Obrero o empleado,unico,Sabe leer y escribir,19,12,1071.42857142857
TQRMNOTVTHJLKTCDEIIAD00785398,2022,3,Gran Buenos Aires,32,24/06/1975,47,asistio,"Superior
Universitaria
Completa",Estatal,8600,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,16,26,974.025974025974
TQRMNOPRQHLOLTCDEHPJB00707113,2022,3,Noroeste,29,19/04/1997,25,asistio,"Secundaria
Incompleta",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,12,8,234.375
TQRMNORQSHKKQTCDEIJAH00791904,2022,3,Gran Buenos Aires,33,02/07/1980,42,asiste actualmente,"Superior
Universitaria
Incompleta",Privada,7301,Varon,Obrero o empleado,unico,Sabe leer y escribir,14,23,260.416666666667
TQRMNOQXVHJOKRCDEGOIH00783915,2022,3,Noroeste,18,05/11/1965,56,asistio,"Primaria
Completa",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,43,312.5
TQRMNOQPQHKLLTCDEGJBF00789051,2022,3,Pampeana,13,31/07/1976,46,asistio,"Superior
Universitaria
Completa",Privada,6100,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,25,625
TQRMNORRPHKOLRCDEHNHB00790725,2022,3,Cuyo,27,07/12/1989,32,asistio,"Secundaria
Incompleta",Privada,4000,Varon,Cuenta propia,unico,Sabe leer y escribir,10,17,312.5
TQRMNOQXRHJOMLCDEHPJB00784909,2022,3,Noroeste,29,12/06/1978,44,asistio,"Superior
Universitaria
Incompleta",Privada,6300,Varon,Obrero o empleado,unico,Sabe leer y escribir,15,24,459.183673469388
TQRMNOSXSHJOKQCDEGNFJ00783800,2022,3,Patagonia,17,01/01/1900,32,asistio,"Secundaria
Incompleta",Privada,8101,Varon,Obrero o empleado,unico,Sabe leer y escribir,9,18,388.888888888889
TQRMNOSTRHLOKMCDEGOIH00706535,2022,3,Noroeste,18,09/01/1975,47,asistio,"Primaria
Completa",Privada,4904,Varon,Cuenta propia,unico,Sabe leer y escribir,8,34,375
TQRMNOPUUHMOQRCDEIJAH00792301,2022,3,Gran Buenos Aires,33,16/10/1993,28,asistio,"Superior
Universitaria
Incompleta",Privada,48,Varon,Obrero o empleado,unico,Sabe leer y escribir,15,8,500
TQRMNOQWRHLOKNCDEGPDJ00705451,2022,3,Noroeste,19,07/07/1946,75,asistio,"Superior
Universitaria
Incompleta",Privada,6900,Varon,Cuenta propia,unico,Sabe leer y escribir,15,55,357.142857142857
TQRMNORPXHLMLPCDEGNFJ00705925,2022,3,Patagonia,17,01/01/1900,28,asistio,"Secundaria
Completa",Privada,5300,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,10,406.25
TQRMNOQWWHMLKTCDEHLEH00709446,2022,3,Noroeste,25,01/01/1900,22,asistio,"Secundaria
Completa",Privada,4803,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,4,321.428571428571
TQRMNOUQWHJMKPCDEIIAD00785355,2022,3,Gran Buenos Aires,32,10/09/1989,32,asistio,"Secundaria
Completa",Privada,9602,Mujer,Cuenta propia,unico,Sabe leer y escribir,13,14,875
TQRMNORXVHLOLPCDEFOCD00705136,2022,3,Noreste,8,30/09/1987,35,asistio,"Secundaria
Completa",Privada,8600,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,17,267.857142857143
TQRMNOSQVHKOLQCDEFPCH00788403,2022,3,Patagonia,9,16/08/1982,39,asistio,"Secundaria
Incompleta",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,10,24,166.666666666667
TQRMNOQTQHKMKOCDEFMDB00788063,2022,3,Pampeana,6,01/01/1900,29,asistio,"Superior
Universitaria
Incompleta",Otra,9409,Varon,Obrero o empleado,multiples,Sabe leer y escribir,15,9,271.739130434783
TQRMNORVUHJMKPCDEIHJF00785299,2022,3,Patagonia,31,01/02/1992,30,asistio,"Superior
Universitaria
Completa",Estatal,8501,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,9,642.857142857143
TQRMNOQYTHKOKRCDEFNFF00788196,2022,3,Noreste,7,19/10/1971,50,asistio,"Secundaria
Completa",Estatal,3600,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,32,437.5
TQRMNOPSPHMLLNCDEGPDJ00711063,2022,3,Noroeste,19,03/03/2002,20,asistio,"Secundaria
Completa",Estatal,8401,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,2,156.25
TQRMNORRYHKMLPCDEHJGH00790260,2022,3,Noroeste,23,11/01/1973,49,asistio,"Secundaria
Incompleta",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,10,34,250
TQRMNOQSXHKOLLCDEFOCD00788223,2022,3,Noreste,8,15/04/2003,19,asistio,"Secundaria
Completa",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,1,156.25
TQRMNORUPHJOLOCDEGIBJ00783189,2022,3,Noreste,12,15/07/1949,73,asistio,"Superior
Universitaria
Completa",Privada,8600,Varon,Obrero o empleado,unico,Sabe leer y escribir,16,52,218.75
TQRMNOPRSHMMLUCDEGGFB00709555,2022,3,Cuyo,10,01/01/1900,54,asistio,"Secundaria
Incompleta",Privada,4904,Varon,Obrero o empleado,unico,Sabe leer y escribir,9,40,375
TQRMNOPYVHKNKOCDEGNFJ00789533,2022,3,Patagonia,17,01/01/1900,42,asistio,"Superior
Universitaria
Completa",Estatal,8600,Varon,Obrero o empleado,unico,Sabe leer y escribir,19,18,568.181818181818
TQRMNOQTSHKMMLCDEHJGH00790274,2022,3,Noroeste,23,08/04/1956,66,asistio,"Primaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,8,53,833.333333333333
TQRMNOPURHKLNNCDEIIAD00791448,2022,3,Gran Buenos Aires,32,14/01/1972,50,asistio,"Superior
Universitaria
Completa",Estatal,6500,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,16,29,634.920634920635
TQRMNOPPWHJMKRCDEGGFB00782991,2022,3,Cuyo,10,06/07/1998,24,asistio,"Secundaria
Completa",Privada,7800,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,6,130.208333333333
TQRMNORWTHLMTMCDEIJAH00709865,2022,3,Gran Buenos Aires,33,14/11/1977,44,asistio,"Secundaria
Completa",Estatal,8600,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,26,479.166666666667
TQSMNOPXPHMOLLCDEIMBF00710579,2022,3,Pampeana,36,01/01/1965,57,asistio,"Secundaria
Incompleta",Privada,1009,Varon,Obrero o empleado,unico,Sabe leer y escribir,10,42,333.333333333333
TQRMNOSTYHKOKMCDEFKID00787685,2022,3,Pampeana,4,01/01/1900,23,asistio,"Secundaria
Completa",Privada,2500,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,5,265.151515151515
TQRMNOSQUHJMQNCDEIJAH00792140,2022,3,Gran Buenos Aires,33,22/11/1957,64,asistio,"Primaria
Incompleta",Privada,8102,Varon,Cuenta propia,unico,Sabe leer y escribir,2,57,1250
TQRMNOQYYHKLKSCDEHMHF00790576,2022,3,Cuyo,26,20/09/1964,57,asistio,"Superior
Universitaria
Completa",Estatal,8501,Varon,Obrero o empleado,unico,Sabe leer y escribir,19,33,1666.66666666667
TQRMNOSWPHJOMOCDEGJBF00783236,2022,3,Pampeana,13,01/03/1948,74,asistio,"Primaria
Completa",Privada,1009,Varon,Cuenta propia,unico,Sabe leer y escribir,8,61,150
TQSMNOPXYHLOKPCDEGLDF00705302,2022,3,Noreste,15,13/04/1988,34,asistio,"Secundaria
Completa",Privada,4803,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,16,416.666666666667
TQRMNOQVXHJLLOCDEOHCH00792984,2022,3,Patagonia,91,13/08/1961,61,asistio,"Superior
Universitaria
Completa",Estatal,8401,Varon,Obrero o empleado,unico,Sabe leer y escribir,16,40,687.5
TQRMNOUPWHJOKRCDEOHCH00787093,2022,3,Patagonia,91,14/10/1961,60,asistio,"Secundaria
Completa",Estatal,8401,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,42,457.142857142857
TQRMNOPQTHKKLOCDEFLID00787837,2022,3,Pampeana,5,22/05/1976,46,asistio,"Secundaria
Completa",Privada,8600,Varon,Cuenta propia,unico,Sabe leer y escribir,13,28,200
TQRMNOQVQHKMKPCDEOJAH00793043,2022,3,Patagonia,93,27/03/1968,54,asistio,"Superior
Universitaria
Completa",Estatal,8401,Varon,Obrero o empleado,unico,Sabe leer y escribir,19,30,1071.42857142857
TQRMNOQUYHKNKMCDEIIAD00791427,2022,3,Gran Buenos Aires,32,25/11/1963,58,asistio,"Superior
Universitaria
Completa",Privada,7200,Mujer,Cuenta propia,unico,Sabe leer y escribir,16,37,255.102040816327
TQRMNOTRVHKMKMCDEFLID00787747,2022,3,Pampeana,5,20/07/1992,30,asistio,"Superior
Universitaria
Incompleta",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,14,11,200
TQRMNORSPHJOLQCDEFOCD00782702,2022,3,Noreste,8,10/10/1971,50,asistio,"Primaria
Completa",Privada,1400,Mujer,Cuenta propia,unico,Sabe leer y escribir,8,37,93.75
TQRMNOQQXHLMMPCDEGJBF00704421,2022,3,Pampeana,13,23/03/1994,28,asistio,"Secundaria
Incompleta",Privada,9602,Varon,Cuenta propia,unico,Sabe leer y escribir,9,14,187.5
TQRMNOWYVHKMKMCDEHLEH00790376,2022,3,Noroeste,25,14/12/1994,27,asiste actualmente,"Superior
Universitaria
Incompleta",Privada,5601,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,6,178.571428571429
TQRMNOQTXHLNKPCDEIHJF00707320,2022,3,Patagonia,31,15/08/1969,53,asistio,"Secundaria
Completa",Estatal,6000,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,35,1071.42857142857
TQRMNOSRXHJLKRCDEHMHF00784662,2022,3,Cuyo,26,18/05/2002,20,asistio,"Secundaria
Completa",Privada,4807,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,2,333.333333333333
TQRMNOPVSHLMLLCDEHLEH00705471,2022,3,Noroeste,25,01/01/1900,60,asistio,"Secundaria
Completa",Privada,9503,Varon,Cuenta propia,unico,Sabe leer y escribir,13,42,284.090909090909
TQRMNOPUYHMMLLCDEFNFF00714282,2022,3,Noreste,7,08/05/2003,19,asistio,"Secundaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,1,156.25
TQRMNOPVWHMKLLCDEGLDF00716517,2022,3,Noreste,15,02/05/1975,47,asistio,"Secundaria
Completa",Privada,4807,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,29,572.916666666667
TQRMNOPWUHKMKNCDEIHJF00791175,2022,3,Patagonia,31,17/09/1990,32,asistio,"Secundaria
Completa",Privada,2800,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,14,666.666666666667
TQRMNOPVTHMMKMCDEOJAH00713387,2022,3,Patagonia,93,11/12/1979,42,asistio,"Secundaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,24,475
TQRMNOPWVHLOLMCDEGPDJ00705350,2022,3,Noroeste,19,27/03/1966,56,asistio,"Primaria
Completa",Estatal,8501,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,43,300
TQRMNOPUQHLOKQCDEGPDJ00705245,2022,3,Noroeste,19,01/05/1990,32,asistio,"Secundaria
Completa",Privada,4807,Varon,Cuenta propia,unico,Sabe leer y escribir,13,14,156.25
TQRMNORWUHMNLLCDEHGHJ00714132,2022,3,Patagonia,20,03/12/1999,22,asistio,"Secundaria
Completa",Privada,8101,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,4,1125
TQRMNOPRPHJLLUCDEGGFB00788542,2022,3,Cuyo,10,09/03/1992,30,asistio,"Secundaria
Completa",Privada,1100,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,12,377.906976744186
TQRMNOPSXHLLKOCDEHGHJ00706894,2022,3,Patagonia,20,05/12/1995,26,asiste actualmente,"Superior
Universitaria
Incompleta",Privada,8501,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,16,5,404.761904761905
TQRMNOPXYHMNMLCDEHJGH00709689,2022,3,Noroeste,23,29/12/1970,51,asistio,"Secundaria
Incompleta",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,10,36,270.833333333333
TQRMNORQRHLKKMCDEHJGH00705813,2022,3,Noroeste,23,22/07/1947,75,asistio,"Superior
Universitaria
Completa",Privada,4807,Varon,Patron,multiples,Sabe leer y escribir,19,51,755.208333333333
TQRMNOQTPHKMLNCDEGPDJ00789800,2022,3,Noroeste,19,24/11/1980,41,asistio,"Secundaria
Completa",Privada,9302,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,23,145.833333333333
TQRMNOQVVHLOKRCDEIHJF00707414,2022,3,Patagonia,31,16/05/2002,20,asistio,"Secundaria
Completa",Privada,8600,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,2,364.583333333333
TQRMNOSRVHKOKUCDEIHJF00791184,2022,3,Patagonia,31,10/03/1994,28,asistio,"Secundaria
Completa",Privada,2800,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,10,666.666666666667
TQRMNOPVWHJMKUCDEHLEH00784590,2022,3,Noroeste,25,01/01/1900,46,asistio,"Superior
Universitaria
Completa",Estatal,8600,Varon,Obrero o empleado,unico,Sabe leer y escribir,16,25,437.5
TQRMNOSWRHKMLLCDEGLDF00789447,2022,3,Noreste,15,04/06/1999,23,asistio,"Secundaria
Completa",Estatal,8401,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,5,270.833333333333
TQRMNOQVRHMMLOCDEHJGH00709708,2022,3,Noroeste,23,05/08/1967,55,asistio,"Secundaria
Completa",Privada,9200,Varon,Patron,unico,Sabe leer y escribir,13,37,185.185185185185
TQRMNOQQUHLOLNCDEFNFF00706121,2022,3,Noreste,7,25/01/1986,36,asistio,"Primaria
Completa",Privada,2309,Varon,Cuenta propia,unico,Sabe leer y escribir,8,23,150
TQRMNOPUXHMMKNCDEHNHB00710920,2022,3,Cuyo,27,07/12/1987,34,asistio,"Superior
Universitaria
Completa",Estatal,8501,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,16,13,500
TQRMNOPYXHKOLQCDEHPJB00790929,2022,3,Noroeste,29,06/06/1978,44,asistio,"Secundaria
Completa",Privada,4903,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,26,312.5
TQRMNORRWHLKLLCDEIMBF00704840,2022,3,Pampeana,36,01/01/1900,35,asistio,"Primaria
Incompleta",Privada,4903,Varon,Cuenta propia,unico,Sabe leer y escribir,7,23,140
TQSMNOQUQHMNLPCDEGGFB00715836,2022,3,Cuyo,10,24/05/1972,50,asistio,"Primaria
Incompleta",Privada,4000,Mujer,Cuenta propia,unico,Sabe leer y escribir,4,41,260.416666666667
TQRMNOQRUHJMKRCDEIMBF00786752,2022,3,Pampeana,36,22/07/1972,50,asistio,"Secundaria
Completa",Privada,9700,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,13,32,330.645161290323
TQRMNOPUYHJOKNCDEFNFF00782535,2022,3,Noreste,7,29/11/1959,62,asistio,"Secundaria
Completa",Estatal,8600,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,44,500
TQRMNPSURHLOLRCDEIIAD00703134,2022,3,Gran Buenos Aires,32,24/03/1979,43,asistio,"Superior
Universitaria
Completa",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,19,19,937.5
TQRMNORVVHLNKPCDEHMHF00705182,2022,3,Cuyo,26,30/03/1985,37,asistio,"Secundaria
Incompleta",Privada,4000,Varon,Cuenta propia,unico,Sabe leer y escribir,12,20,260.416666666667
TQRMNOQXSHMOLQCDEGNFJ00712873,2022,3,Patagonia,17,01/01/1900,27,asistio,"Secundaria
Incompleta",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,11,11,500
TQRMNOPWVHKLLMCDEHGHJ00789928,2022,3,Patagonia,20,04/04/1979,43,asistio,"Superior
Universitaria
Completa",Estatal,8401,Varon,Obrero o empleado,unico,Sabe leer y escribir,16,22,1041.66666666667
TQRMNOQYRHMMLPCDEGJBF00712680,2022,3,Pampeana,13,30/08/1966,55,asistio,"Secundaria
Completa",Privada,5601,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,37,416.666666666667
TQRMNOPRWHMOLMCDEHMHF00713951,2022,3,Cuyo,26,12/10/1978,44,asistio,"Secundaria
Completa",Estatal,8600,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,26,444.444444444444
TQRMNOSTUHJOKOCDEGKDB00783522,2022,3,Pampeana,14,01/01/1900,22,asistio,"Secundaria
Completa",Estatal,8101,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,4,600
TQRMNOSSXHMMLOCDEGOIH00711125,2022,3,Noroeste,18,13/08/1999,23,asiste actualmente,"Superior
Universitaria
Incompleta",Privada,4803,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,2,156.25
TQRMNOPUQHKOKQCDEIMBF00792606,2022,3,Pampeana,36,21/01/1981,41,asistio,"Primaria
Completa",Privada,4802,Mujer,Obrero o empleado,unico,Sabe leer y escribir,8,28,250
TQRMNORPXHMOKNCDEFLID00713483,2022,3,Pampeana,5,01/01/1900,27,asistio,"Secundaria
Completa",Privada,5601,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,9,173.611111111111
TQRMNORWTHJMLRCDEGJBF00783248,2022,3,Pampeana,13,31/07/1982,40,asistio,"Superior
Universitaria
Completa",Privada,8200,Mujer,Obrero o empleado,unico,Sabe leer y escribir,19,16,777.777777777778
TQRMNOQWPHJMKOCDEFJAH00781894,2022,3,Pampeana,3,24/12/2000,21,asistio,"Secundaria
Completa",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,3,555.555555555556
TQRMNOQVWHJOKQCDEHPJB00785061,2022,3,Noroeste,29,24/09/1988,33,asistio,"Secundaria
Incompleta",Estatal,8800,Varon,Obrero o empleado,multiples,Sabe leer y escribir,11,17,491.071428571429
TQRMNOPRXHKLLLCDEFNFF00788156,2022,3,Noreste,7,25/03/2000,22,asistio,"Secundaria
Incompleta",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,12,5,166.666666666667
TQRMNOPYQHLLTTCDEIJAH00792399,2022,3,Gran Buenos Aires,33,06/06/1997,25,asistio,"Superior
Universitaria
Incompleta",Privada,9602,Mujer,Cuenta propia,unico,Sabe leer y escribir,15,5,357.142857142857
TQRMNORWQHLOKTCDEHIBB00708024,2022,3,Noroeste,22,01/01/1900,54,asistio,"Secundaria
Completa",Privada,8102,Varon,Cuenta propia,unico,Sabe leer y escribir,13,36,200
TQRMNOQPUHLMLPCDEGLDF00708676,2022,3,Noreste,15,24/06/1965,57,asistio,"Secundaria
Completa",Privada,8101,Varon,Cuenta propia,unico,Sabe leer y escribir,13,39,170.454545454545
TQRMNORPVHMOKMCDEFOCD00713882,2022,3,Noreste,8,12/08/1976,46,asistio,"Secundaria
Incompleta",Estatal,8600,Mujer,Obrero o empleado,unico,Sabe leer y escribir,12,29,450
TQSMNOQVRHMOLNCDEFOCD00715470,2022,3,Noreste,8,23/04/1984,38,asistio,"Secundaria
Completa",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,20,500
TQRMNOPUPHMOKQCDEFNFF00714021,2022,3,Noreste,7,16/10/2002,19,asiste actualmente,"Secundaria
Incompleta",Privada,4502,Varon,Obrero o empleado,unico,Sabe leer y escribir,12,2,104.166666666667
TQRMNOPPSHMLRTCDEIJAH00710903,2022,3,Gran Buenos Aires,33,12/09/1962,60,asistio,"Superior
Universitaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,39,119.047619047619
